"SIREN";"prix_med";"perc_log_vac";"perc_maison";"perc_tiny_log";"dens_pop";"med_niveau_vis";"part_log_suroccup";"part_agri_nb_emploi";"part_cadre_profintellec_nbemploi"
200040384;1130;1,61142515216448;0,835911239902137;-0,276648734027525;-0,267319959837679;-0,851951040979266;-0,467436303599078;-0,408342603156205;-0,311939604338164
200040392;1410;0,224272471651906;-0,550076832609575;1,18001806473936;-0,124022680534236;-0,136817004453994;0,521603780063742;-0,759006183198826;0,489549637097303
200040400;1020;0,848078754832037;0,822222255804443;-0,755927698869665;-0,32586866164263;-0,882290060710641;-0,56634031196536;0,354866365171852;-0,260230621019746
200040418;1110;1,39143333043048;0,900540704136347;-0,642785973023194;-0,352335883006512;-1,36771437641264;-0,434468300810317;1,90191157124224;-1,11342884577363
200040426;950;-0,172304242666183;1,100522450398;-0,896437652252367;-0,271330144892812;-0,279843811759048;-0,928988342641727;-0,1195608313564;-0,622193504248667
200040442;2400;-0,054471827952267;-0,452652936612703;0,821586019959055;0,011788919999624;-0,578899863396889;0,785347802373827;-0,635242566713195;0,386131670460469
200040459;1730;-0,203323997400644;-0,98974404513225;0,98930180735702;0,061782560353623;-0,210497480944477;0,323795763331178;-0,80026072202737;0,489549637097303
200040475;980;0,343767946773493;0,952911260759939;-0,583530147209602;-0,296460637904983;-0,297180394462691;-0,500404306387838;0,458002712243211;-0,803174945863127
200040491;1300;0,246002655626292;-0,040178267732489;-0,366811809047225;-0,104506446599252;-0,370860870953174;-0,467436303599078;-0,305206256084846;0,1792957371868
200040509;1780;-0,115247698184774;-0,697729624840697;0,768090313960652;-0,226950763616;-0,574565717720978;0,093019743809853;-0,470224411399021;0,386131670460469
200040558;760;1,30570517487334;0,982522766037674;-0,310659832971809;-0,347523660940352;-0,795607147192426;-0,302596289655275;0,829293561700103;-1,13928333743284
200040566;1430;1,29692960335042;-0,625329907252724;0,122181091825423;-0,169204098822075;-0,249504792027673;0,093019743809853;-0,387715333741934;-0,053394687746078
200040574;2630;-1,15196671722484;0,209737602873008;-0,306099539283714;0,157492310336146;2,11260460134368;-0,368532295232796;-0,284578986670574;0,567113112074929
200040590;2390;-0,016057315188172;-2,14384351809034;1,55081045981918;0,762495562320644;-0,132482858778083;0,686443794007545;-0,841515260855913;0,877367011985432
